district,week,y_true,horizon,model,yhat
022,2020-01-06,144.0,1,prophet,139.86722750832368
022,2020-01-06,144.0,1,xgboost,149.78253173828125
022,2020-01-13,130.0,1,seasonal_naive,123.0
022,2020-01-13,130.0,1,sarima,136.8124571158892
022,2020-01-13,130.0,1,prophet,139.86722750832368
022,2020-01-13,130.0,1,xgboost,150.6147003173828
022,2020-01-20,151.0,1,seasonal_naive,126.0
022,2020-01-20,151.0,1,sarima,136.07673085408825
022,2020-01-20,151.0,1,prophet,141.85050992801257
022,2020-01-20,151.0,1,xgboost,149.010986328125
022,2020-01-27,128.0,1,seasonal_naive,150.0
022,2020-01-27,128.0,1,sarima,134.80925022517448
022,2020-01-27,128.0,1,prophet,141.85050992801257
022,2020-01-27,128.0,1,xgboost,137.98291015625
022,2020-02-03,125.0,1,seasonal_naive,149.0
022,2020-02-03,125.0,1,sarima,153.05078099683004
022,2020-02-03,125.0,1,prophet,139.8364857263635
022,2020-02-03,125.0,1,xgboost,147.32028198242188
022,2020-02-10,136.0,1,seasonal_naive,130.0
022,2020-02-10,136.0,1,sarima,129.55602108156555
022,2020-02-10,136.0,1,prophet,139.8364857263635
022,2020-02-10,136.0,1,xgboost,147.09292602539062
022,2020-02-17,118.0,1,seasonal_naive,158.0
022,2020-02-17,118.0,1,sarima,147.77467513353952
022,2020-02-17,118.0,1,prophet,138.61791106835608
022,2020-02-17,118.0,1,xgboost,158.9979705810547
022,2020-02-24,139.0,1,seasonal_naive,138.0
022,2020-02-24,139.0,1,sarima,134.2464189919326
022,2020-02-24,139.0,1,prophet,138.61791106835608
022,2020-02-24,139.0,1,xgboost,152.04959106445312
022,2020-03-02,135.0,1,seasonal_naive,147.0
022,2020-03-02,135.0,1,sarima,152.86883110057235
022,2020-03-02,135.0,1,prophet,147.0450532504465
022,2020-03-02,135.0,1,xgboost,154.57162475585938
022,2020-03-09,116.0,1,seasonal_naive,156.0
022,2020-03-09,116.0,1,sarima,158.9176608865569
022,2020-03-09,116.0,1,prophet,147.0450532504465
022,2020-03-09,116.0,1,xgboost,160.93942260742188
022,2020-03-16,103.0,1,seasonal_naive,136.0
022,2020-03-16,103.0,1,sarima,129.23456495240796
022,2020-03-16,103.0,1,prophet,133.5121672727846
022,2020-03-16,103.0,1,xgboost,152.0772247314453
022,2020-03-23,107.0,1,seasonal_naive,160.0
022,2020-03-23,107.0,1,sarima,142.7154533576741
022,2020-03-23,107.0,1,prophet,133.5121672727846
022,2020-03-23,107.0,1,xgboost,145.2948760986328
022,2020-03-30,99.0,1,seasonal_naive,164.0
022,2020-03-30,99.0,1,sarima,146.97961811260626
022,2020-03-30,99.0,1,prophet,116.7891831082474
022,2020-03-30,99.0,1,xgboost,145.158935546875
022,2020-04-06,91.0,1,seasonal_naive,149.0
022,2020-04-06,91.0,1,sarima,125.59739447968305
022,2020-04-06,91.0,1,prophet,116.7891831082474
022,2020-04-06,91.0,1,xgboost,150.76426696777344
022,2020-04-13,105.0,1,seasonal_naive,144.0
022,2020-04-13,105.0,1,sarima,125.79856438680768
022,2020-04-13,105.0,1,prophet,118.03329598863584
022,2020-04-13,105.0,1,xgboost,146.056396484375
022,2020-04-20,118.0,1,seasonal_naive,161.0
022,2020-04-20,118.0,1,sarima,142.46206495134285
022,2020-04-20,118.0,1,prophet,118.03329598863584
022,2020-04-20,118.0,1,xgboost,152.18850708007812
022,2020-04-27,122.0,1,seasonal_naive,165.0
022,2020-04-27,122.0,1,sarima,148.0162068112538
022,2020-04-27,122.0,1,prophet,133.5551213452297
022,2020-04-27,122.0,1,xgboost,151.51589965820312
022,2020-05-04,136.0,1,seasonal_naive,169.0
022,2020-05-04,136.0,1,sarima,129.655858787232
022,2020-05-04,136.0,1,prophet,133.5551213452297
022,2020-05-04,136.0,1,xgboost,154.5467071533203
022,2020-05-11,149.0,1,seasonal_naive,193.0
022,2020-05-11,149.0,1,sarima,150.33098186573125
022,2020-05-11,149.0,1,prophet,135.77316186214455
022,2020-05-11,149.0,1,xgboost,147.61749267578125
022,2020-05-18,203.0,1,seasonal_naive,198.0
022,2020-05-18,203.0,1,sarima,169.99185153796955
022,2020-05-18,203.0,1,prophet,135.77316186214455
022,2020-05-18,203.0,1,xgboost,155.24427795410156
022,2020-05-25,171.0,1,seasonal_naive,189.0
022,2020-05-25,171.0,1,sarima,166.81737201133492
022,2020-05-25,171.0,1,prophet,136.7065043547321
022,2020-05-25,171.0,1,xgboost,159.95767211914062
022,2020-06-01,135.0,1,seasonal_naive,162.0
022,2020-06-01,135.0,1,sarima,159.40081229586426
022,2020-06-01,135.0,1,prophet,136.7065043547321
022,2020-06-01,135.0,1,xgboost,175.82339477539062
022,2020-06-08,139.0,1,seasonal_naive,150.0
022,2020-06-08,139.0,1,sarima,140.85772270539982
022,2020-06-08,139.0,1,prophet,143.99494770647988
022,2020-06-08,139.0,1,xgboost,172.57366943359375
022,2020-06-15,152.0,1,seasonal_naive,167.0
022,2020-06-15,152.0,1,sarima,171.62020434387526
022,2020-06-15,152.0,1,prophet,143.99494770647988
022,2020-06-15,152.0,1,xgboost,161.94149780273438
022,2020-06-22,149.0,1,seasonal_naive,215.0
022,2020-06-22,149.0,1,sarima,182.51166495033857
022,2020-06-22,149.0,1,prophet,141.83405299031708
022,2020-06-22,149.0,1,xgboost,159.56581115722656
022,2020-06-29,123.0,1,seasonal_naive,157.0
022,2020-06-29,123.0,1,sarima,140.6653362737959
022,2020-06-29,123.0,1,prophet,141.83405299031708
022,2020-06-29,123.0,1,xgboost,155.3754119873047
022,2020-07-06,137.0,1,seasonal_naive,168.0
022,2020-07-06,137.0,1,sarima,139.6069167321605
022,2020-07-06,137.0,1,prophet,128.09606326747064
022,2020-07-06,137.0,1,xgboost,156.73300170898438
022,2020-07-13,154.0,1,seasonal_naive,157.0
022,2020-07-13,154.0,1,sarima,134.838108115961
022,2020-07-13,154.0,1,prophet,128.09606326747064
022,2020-07-13,154.0,1,xgboost,154.22462463378906
022,2020-07-20,149.0,1,seasonal_naive,169.0
022,2020-07-20,149.0,1,sarima,152.12490339259395
022,2020-07-20,149.0,1,prophet,135.12085137756014
022,2020-07-20,149.0,1,xgboost,150.9207000732422
022,2020-07-27,142.0,1,seasonal_naive,177.0
022,2020-07-27,142.0,1,sarima,154.45034158244198
022,2020-07-27,142.0,1,prophet,135.12085137756014
022,2020-07-27,142.0,1,xgboost,153.26132202148438
022,2020-08-03,148.0,1,seasonal_naive,157.0
022,2020-08-03,148.0,1,sarima,145.83653353719296
022,2020-08-03,148.0,1,prophet,138.43969971670109
022,2020-08-03,148.0,1,xgboost,152.6545867919922
022,2020-08-10,152.0,1,seasonal_naive,194.0
022,2020-08-10,152.0,1,sarima,154.48079011506604
022,2020-08-10,152.0,1,prophet,138.43969971670109
022,2020-08-10,152.0,1,xgboost,152.49609375
022,2020-08-17,140.0,1,seasonal_naive,166.0
022,2020-08-17,140.0,1,sarima,160.79557033229008
022,2020-08-17,140.0,1,prophet,138.1094540842028
022,2020-08-17,140.0,1,xgboost,155.38502502441406
022,2020-08-24,134.0,1,seasonal_naive,157.0
022,2020-08-24,134.0,1,sarima,139.99010342876767
022,2020-08-24,134.0,1,prophet,138.1094540842028
022,2020-08-24,134.0,1,xgboost,151.71299743652344
022,2020-08-31,122.0,1,seasonal_naive,167.0
022,2020-08-31,122.0,1,sarima,145.9467611872282
022,2020-08-31,122.0,1,prophet,120.91917780814234
022,2020-08-31,122.0,1,xgboost,148.20762634277344
022,2020-09-07,130.0,1,seasonal_naive,156.0
022,2020-09-07,130.0,1,sarima,145.4003181305672
022,2020-09-07,130.0,1,prophet,120.91917780814234
