scheme,horizon,week,sarima,prophet,xgboost,lstm
regime_adaptive,12,2024-07-08,0.1317,0.3625,0.2325,0.2734
regime_adaptive,12,2024-07-15,0.1282,0.3631,0.2355,0.2732
regime_adaptive,12,2024-07-22,0.1293,0.3582,0.2449,0.2676
regime_adaptive,12,2024-07-29,0.1068,0.3621,0.2607,0.2704
regime_adaptive,12,2024-08-05,0.0934,0.3649,0.2783,0.2634
regime_adaptive,12,2024-08-12,0.0923,0.3711,0.2823,0.2544
regime_adaptive,12,2024-08-19,0.0908,0.3619,0.2956,0.2517
regime_adaptive,12,2024-08-26,0.0953,0.3557,0.3034,0.2457
regime_adaptive,12,2024-09-02,0.0981,0.3529,0.3104,0.2386
regime_adaptive,12,2024-09-09,0.0759,0.3573,0.3192,0.2476
regime_adaptive,12,2024-09-16,0.0653,0.3626,0.3176,0.2545
regime_adaptive,12,2024-09-23,0.0693,0.3541,0.3242,0.2524
regime_adaptive,12,2024-09-30,0.1075,0.3231,0.3205,0.249
regime_adaptive,12,2024-10-07,0.1085,0.3077,0.3375,0.2464
regime_adaptive,12,2024-10-14,0.1048,0.3202,0.3312,0.2438
regime_adaptive,12,2024-10-21,0.1426,0.2931,0.3159,0.2484
regime_adaptive,12,2024-10-28,0.1561,0.2881,0.2975,0.2583
regime_adaptive,12,2024-11-04,0.18,0.2557,0.2989,0.2654
regime_adaptive,12,2024-11-11,0.1846,0.244,0.3003,0.271
regime_adaptive,12,2024-11-18,0.1733,0.2387,0.3154,0.2725
regime_adaptive,12,2024-11-25,0.1672,0.2228,0.3374,0.2726
regime_adaptive,12,2024-12-02,0.1737,0.2078,0.3482,0.2703
regime_adaptive,12,2024-12-09,0.1747,0.1929,0.3669,0.2655
regime_adaptive,12,2024-12-16,0.1846,0.1727,0.3869,0.2558
regime_adaptive,12,2024-12-23,0.1817,0.1714,0.3892,0.2576
regime_adaptive,12,2024-12-30,0.1962,0.1606,0.3899,0.2533
regime_adaptive,12,2025-01-06,0.2078,0.1542,0.3784,0.2595
regime_adaptive,12,2025-01-13,0.2149,0.1561,0.3599,0.2691
regime_adaptive,12,2025-01-20,0.2255,0.1426,0.3771,0.2548
regime_adaptive,12,2025-01-27,0.2202,0.1564,0.3702,0.2532
regime_adaptive,12,2025-02-03,0.2201,0.1645,0.3588,0.2567
regime_adaptive,12,2025-02-10,0.2128,0.1719,0.3689,0.2465
regime_adaptive,12,2025-02-17,0.2149,0.1667,0.3804,0.238
regime_adaptive,12,2025-02-24,0.2151,0.167,0.3752,0.2427
regime_adaptive,12,2025-03-03,0.2169,0.1558,0.3744,0.2528
regime_adaptive,12,2025-03-10,0.2194,0.1547,0.3729,0.253
regime_adaptive,12,2025-03-17,0.2321,0.1375,0.3508,0.2796
regime_adaptive,12,2025-03-24,0.2491,0.1307,0.3411,0.2791
regime_adaptive,12,2025-03-31,0.257,0.1162,0.3297,0.297
regime_adaptive,12,2025-04-07,0.2659,0.1172,0.3244,0.2925
regime_adaptive,12,2025-04-14,0.2769,0.1073,0.3217,0.2941
regime_adaptive,12,2025-04-21,0.2918,0.0967,0.3171,0.2944
regime_adaptive,12,2025-04-28,0.2841,0.1039,0.3229,0.2891
regime_adaptive,12,2025-05-05,0.2689,0.1057,0.3222,0.3031
regime_adaptive,12,2025-05-12,0.2823,0.0843,0.3106,0.3228
regime_adaptive,12,2025-05-19,0.2891,0.0784,0.3023,0.3301
regime_adaptive,12,2025-05-26,0.2884,0.0782,0.2912,0.3421
regime_adaptive,12,2025-06-02,0.2796,0.0777,0.2963,0.3463
regime_adaptive,12,2025-06-09,0.2863,0.0638,0.2834,0.3665
regime_adaptive,12,2025-06-16,0.3044,0.0473,0.2736,0.3747
regime_adaptive,12,2025-06-23,0.3117,0.03,0.2716,0.3867
regime_adaptive,12,2025-06-30,0.3153,0.0239,0.2715,0.3893
regime_adaptive,12,2025-07-07,0.3207,0.0183,0.263,0.398
regime_adaptive,12,2025-07-14,0.32,0.0207,0.2595,0.3998
regime_adaptive,12,2025-07-21,0.3206,0.0159,0.2632,0.4004
regime_adaptive,12,2025-07-28,0.3574,0.0096,0.2461,0.3869
regime_adaptive,12,2025-08-04,0.362,0.0017,0.2396,0.3967
regime_adaptive,12,2025-08-11,0.3581,0.0,0.2379,0.404
regime_adaptive,12,2025-08-18,0.3692,0.0,0.2364,0.3944
regime_adaptive,12,2025-08-25,0.3723,0.0,0.2454,0.3823
regime_adaptive,12,2025-09-01,0.3739,0.0,0.2428,0.3833
regime_adaptive,12,2025-09-08,0.4266,0.0,0.2232,0.3502
regime_adaptive,12,2025-09-15,0.4464,0.0,0.2183,0.3353
regime_adaptive,12,2025-09-22,0.4488,0.0,0.2137,0.3374
regime_adaptive,12,2025-09-29,0.4472,0.0,0.2164,0.3363
regime_adaptive,12,2025-10-06,0.4674,0.0,0.203,0.3295
regime_adaptive,12,2025-10-13,0.4753,0.0018,0.2039,0.319
regime_adaptive,12,2025-10-20,0.4581,0.0164,0.2128,0.3128
regime_adaptive,12,2025-10-27,0.4669,0.0235,0.2132,0.2963
regime_adaptive,12,2025-11-03,0.4912,0.0407,0.1986,0.2695
regime_adaptive,12,2025-11-10,0.4988,0.0464,0.2037,0.2511
regime_adaptive,12,2025-11-17,0.5104,0.0595,0.1926,0.2375
regime_adaptive,12,2025-11-24,0.5154,0.0739,0.1702,0.2404
regime_adaptive,12,2025-12-01,0.5074,0.0866,0.1688,0.2371
regime_adaptive,12,2025-12-08,0.5071,0.1016,0.1566,0.2346
regime_adaptive,12,2025-12-15,0.501,0.1211,0.1485,0.2295
regime_adaptive,12,2025-12-22,0.5033,0.1225,0.143,0.2312
regime_adaptive,12,2025-12-29,0.4874,0.1349,0.1491,0.2285
regime_adaptive,12,2026-01-05,0.487,0.1519,0.1335,0.2276
regime_adaptive,12,2026-01-12,0.4813,0.158,0.1248,0.236
regime_adaptive,12,2026-01-19,0.48,0.1629,0.1304,0.2267
regime_adaptive,12,2026-01-26,0.4803,0.1488,0.1471,0.2238
regime_adaptive,12,2026-02-02,0.4751,0.1425,0.154,0.2283
regime_adaptive,12,2026-02-09,0.4742,0.1371,0.1497,0.239
regime_adaptive,12,2026-02-16,0.4672,0.1498,0.1428,0.2402
regime_adaptive,12,2026-02-23,0.472,0.1488,0.1428,0.2365
regime_adaptive,12,2026-03-02,0.4699,0.1724,0.1429,0.2148
regime_adaptive,12,2026-03-09,0.4687,0.1648,0.1512,0.2153
